Date,ALPHA,AUTOBEES,BANKBEES,BFSI,CPSEETF,FINIETF,FMCGIETF,GILT5YBEES,GOLDBEES,HDFCSML250,HEALTHIETF,ICICIB22,INFRAIETF,ITBEES,JUNIORBEES,LIQUIDCASE,LOWVOLIETF,LTGILTBEES,MAKEINDIA,METALIETF,MID150BEES,MOCAPITAL,MODEFENCE,NIFTYBEES,PHARMABEES,PSUBNKBEES,PVTBANIETF,SILVERBEES,TNIDETF
27-Feb-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
06-Mar-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
13-Mar-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
20-Mar-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
27-Mar-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
03-Apr-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
10-Apr-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
17-Apr-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
24-Apr-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
01-May-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
08-May-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
15-May-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
22-May-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
29-May-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
05-Jun-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
12-Jun-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
19-Jun-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
26-Jun-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
03-Jul-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
10-Jul-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
17-Jul-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
24-Jul-2023,0.0,0.0,0.0,0.0,29241.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
31-Jul-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
07-Aug-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
14-Aug-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
21-Aug-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
28-Aug-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
04-Sep-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
11-Sep-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
18-Sep-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
25-Sep-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
02-Oct-2023,0.0,0.0,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
09-Oct-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
16-Oct-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
23-Oct-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
30-Oct-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
06-Nov-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
13-Nov-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
20-Nov-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
27-Nov-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
04-Dec-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
11-Dec-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
18-Dec-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
25-Dec-2023,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
